1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
10,1
10,2
10,3
10,4
10,5
10,6
10,7
10,8
10,9
10,10
9,10
8,10
7,10
6,10
5,10
4,10
3,10
3,9
3,8
3,7
3,6
3,5
2,5
1,5
0,5
31,5
30,5
29,5
28,5
27,5
26,5
25,5
24,6
24,7
24,8
24,9
24,10
23,11
22,11
21,11
20,11
19,11
18,12
18,13
18,14
18,15
18,16
18,17
18,20
18,21
18,22
18,23
18,24
18,25
17,27
16,27
15,27
14,27
13,27
12,27
10,27
9,27
8,27
7,27
4,27
4,26
4,25
4,24
5,22
7,21
8,18
11,17
12,15
15,14
14,12
11,11
12,8
14,7
15,4
